t=log(T)  r=log(rho)    log(R)    G=log(ross)    dG/dt       dG/dr
   4.000E+00  -9.200E+00  -3.200E+00   1.151E+00   4.272E+00   5.055E-01
   4.000E+00  -9.100E+00  -3.100E+00   1.199E+00   4.926E+00   4.718E-01
   4.000E+00  -9.000E+00  -3.000E+00   1.245E+00   5.557E+00   4.390E-01
   4.000E+00  -8.900E+00  -2.900E+00   1.287E+00   6.156E+00   4.075E-01
   4.000E+00  -8.800E+00  -2.800E+00   1.327E+00   6.716E+00   3.781E-01
   4.000E+00  -8.700E+00  -2.700E+00   1.363E+00   7.235E+00   3.507E-01
   4.000E+00  -8.600E+00  -2.600E+00   1.397E+00   7.710E+00   3.254E-01
   4.000E+00  -8.500E+00  -2.500E+00   1.428E+00   8.138E+00   3.021E-01
   4.000E+00  -8.400E+00  -2.400E+00   1.457E+00   8.517E+00   2.810E-01
   4.000E+00  -8.300E+00  -2.300E+00   1.484E+00   8.847E+00   2.626E-01
   4.000E+00  -8.200E+00  -2.200E+00   1.510E+00   9.132E+00   2.466E-01
   4.000E+00  -8.100E+00  -2.100E+00   1.534E+00   9.375E+00   2.332E-01
   4.000E+00  -8.000E+00  -2.000E+00   1.557E+00   9.579E+00   2.224E-01
   4.000E+00  -7.900E+00  -1.900E+00   1.578E+00   9.748E+00   2.136E-01
   4.000E+00  -7.800E+00  -1.800E+00   1.599E+00   9.888E+00   2.061E-01
   4.000E+00  -7.700E+00  -1.700E+00   1.620E+00   9.998E+00   2.000E-01
   4.000E+00  -7.600E+00  -1.600E+00   1.639E+00   1.008E+01   1.952E-01
   4.000E+00  -7.500E+00  -1.500E+00   1.659E+00   1.014E+01   1.919E-01
   4.000E+00  -7.400E+00  -1.400E+00   1.678E+00   1.018E+01   1.898E-01
   4.000E+00  -7.300E+00  -1.300E+00   1.697E+00   1.019E+01   1.891E-01
   4.000E+00  -7.200E+00  -1.200E+00   1.716E+00   1.019E+01   1.896E-01
   4.000E+00  -7.100E+00  -1.100E+00   1.735E+00   1.017E+01   1.913E-01
   4.000E+00  -7.000E+00  -1.000E+00   1.754E+00   1.013E+01   1.943E-01
   4.000E+00  -6.900E+00  -9.000E-01   1.774E+00   1.007E+01   1.983E-01
   4.000E+00  -6.800E+00  -8.000E-01   1.794E+00   9.998E+00   2.027E-01
   4.000E+00  -6.700E+00  -7.000E-01   1.814E+00   9.915E+00   2.077E-01
   4.000E+00  -6.600E+00  -6.000E-01   1.835E+00   9.820E+00   2.131E-01
   4.000E+00  -6.500E+00  -5.000E-01   1.857E+00   9.715E+00   2.192E-01
   4.000E+00  -6.400E+00  -4.000E-01   1.879E+00   9.601E+00   2.257E-01
   4.000E+00  -6.300E+00  -3.000E-01   1.902E+00   9.479E+00   2.326E-01
   4.000E+00  -6.200E+00  -2.000E-01   1.926E+00   9.349E+00   2.401E-01
   4.000E+00  -6.100E+00  -1.000E-01   1.950E+00   9.212E+00   2.479E-01
   4.000E+00  -6.000E+00   0.000E+00   1.975E+00   9.070E+00   2.563E-01
   4.000E+00  -5.900E+00   1.000E-01   2.001E+00   8.925E+00   2.649E-01
   4.000E+00  -5.800E+00   2.000E-01   2.028E+00   8.776E+00   2.736E-01
   4.000E+00  -5.700E+00   3.000E-01   2.056E+00   8.624E+00   2.823E-01
   4.000E+00  -5.600E+00   4.000E-01   2.085E+00   8.470E+00   2.911E-01
   4.000E+00  -5.500E+00   5.000E-01   2.114E+00   8.313E+00   2.998E-01
   4.000E+00  -5.400E+00   6.000E-01   2.145E+00   8.154E+00   3.087E-01
   4.000E+00  -5.300E+00   7.000E-01   2.176E+00   7.992E+00   3.175E-01
   4.000E+00  -5.200E+00   8.000E-01   2.208E+00   7.829E+00   3.263E-01
   4.000E+00  -5.100E+00   9.000E-01   2.241E+00   7.665E+00   3.351E-01
   4.000E+00  -5.000E+00   1.000E+00   2.275E+00   7.500E+00   3.438E-01
   4.000E+00  -4.900E+00   1.100E+00   2.310E+00   7.334E+00   3.526E-01
   4.000E+00  -4.800E+00   1.200E+00   2.346E+00   7.169E+00   3.611E-01
   4.000E+00  -4.700E+00   1.300E+00   2.382E+00   7.005E+00   3.696E-01
   4.000E+00  -4.600E+00   1.400E+00   2.419E+00   6.843E+00   3.780E-01
   4.000E+00  -4.500E+00   1.500E+00   2.458E+00   6.685E+00   3.862E-01
   4.000E+00  -4.400E+00   1.600E+00   2.497E+00   6.531E+00   3.941E-01
   4.000E+00  -4.300E+00   1.700E+00   2.536E+00   6.383E+00   4.013E-01
   4.000E+00  -4.200E+00   1.800E+00   2.577E+00   6.242E+00   4.080E-01
   4.000E+00  -4.100E+00   1.900E+00   2.618E+00   6.108E+00   4.140E-01
   4.100E+00  -1.000E+01  -4.300E+00   3.231E-01  -3.748E+00   7.827E-01
   4.100E+00  -9.900E+00  -4.200E+00   4.029E-01  -3.956E+00   8.133E-01
   4.100E+00  -9.800E+00  -4.100E+00   4.856E-01  -4.133E+00   8.397E-01
   4.100E+00  -9.700E+00  -4.000E+00   5.707E-01  -4.274E+00   8.619E-01
   4.100E+00  -9.600E+00  -3.900E+00   6.578E-01  -4.379E+00   8.804E-01
   4.100E+00  -9.500E+00  -3.800E+00   7.467E-01  -4.448E+00   8.957E-01
   4.100E+00  -9.400E+00  -3.700E+00   8.369E-01  -4.481E+00   9.077E-01
   4.100E+00  -9.300E+00  -3.600E+00   9.281E-01  -4.479E+00   9.166E-01
   4.100E+00  -9.200E+00  -3.500E+00   1.020E+00  -4.440E+00   9.223E-01
   4.100E+00  -9.100E+00  -3.400E+00   1.112E+00  -4.363E+00   9.241E-01
   4.100E+00  -9.000E+00  -3.300E+00   1.205E+00  -4.243E+00   9.213E-01
   4.100E+00  -8.900E+00  -3.200E+00   1.297E+00  -4.077E+00   9.140E-01
   4.100E+00  -8.800E+00  -3.100E+00   1.387E+00  -3.862E+00   9.021E-01
   4.100E+00  -8.700E+00  -3.000E+00   1.477E+00  -3.594E+00   8.856E-01
   4.100E+00  -8.600E+00  -2.900E+00   1.564E+00  -3.274E+00   8.652E-01
   4.100E+00  -8.500E+00  -2.800E+00   1.650E+00  -2.904E+00   8.415E-01
   4.100E+00  -8.400E+00  -2.700E+00   1.733E+00  -2.486E+00   8.145E-01
   4.100E+00  -8.300E+00  -2.600E+00   1.813E+00  -2.022E+00   7.842E-01
   4.100E+00  -8.200E+00  -2.500E+00   1.889E+00  -1.513E+00   7.507E-01
   4.100E+00  -8.100E+00  -2.400E+00   1.963E+00  -9.666E-01   7.152E-01
   4.100E+00  -8.000E+00  -2.300E+00   2.032E+00  -3.950E-01   6.791E-01
   4.100E+00  -7.900E+00  -2.200E+00   2.098E+00   1.916E-01   6.424E-01
   4.100E+00  -7.800E+00  -2.100E+00   2.161E+00   7.834E-01   6.050E-01
   4.100E+00  -7.700E+00  -2.000E+00   2.219E+00   1.370E+00   5.671E-01
   4.100E+00  -7.600E+00  -1.900E+00   2.274E+00   1.941E+00   5.294E-01
   4.100E+00  -7.500E+00  -1.800E+00   2.325E+00   2.488E+00   4.931E-01
   4.100E+00  -7.400E+00  -1.700E+00   2.373E+00   3.009E+00   4.580E-01
   4.100E+00  -7.300E+00  -1.600E+00   2.417E+00   3.500E+00   4.243E-01
   4.100E+00  -7.200E+00  -1.500E+00   2.458E+00   3.958E+00   3.919E-01
   4.100E+00  -7.100E+00  -1.400E+00   2.495E+00   4.380E+00   3.618E-01
   4.100E+00  -7.000E+00  -1.300E+00   2.530E+00   4.761E+00   3.350E-01
   4.100E+00  -6.900E+00  -1.200E+00   2.563E+00   5.103E+00   3.116E-01
   4.100E+00  -6.800E+00  -1.100E+00   2.593E+00   5.409E+00   2.915E-01
   4.100E+00  -6.700E+00  -1.000E+00   2.621E+00   5.679E+00   2.747E-01
   4.100E+00  -6.600E+00  -9.000E-01   2.648E+00   5.918E+00   2.604E-01
   4.100E+00  -6.500E+00  -8.000E-01   2.673E+00   6.129E+00   2.477E-01
   4.100E+00  -6.400E+00  -7.000E-01   2.697E+00   6.313E+00   2.366E-01
   4.100E+00  -6.300E+00  -6.000E-01   2.720E+00   6.471E+00   2.271E-01
   4.100E+00  -6.200E+00  -5.000E-01   2.743E+00   6.604E+00   2.193E-01
   4.100E+00  -6.100E+00  -4.000E-01   2.764E+00   6.715E+00   2.129E-01
   4.100E+00  -6.000E+00  -3.000E-01   2.785E+00   6.803E+00   2.078E-01
   4.100E+00  -5.900E+00  -2.000E-01   2.806E+00   6.871E+00   2.040E-01
   4.100E+00  -5.800E+00  -1.000E-01   2.826E+00   6.918E+00   2.015E-01
   4.100E+00  -5.700E+00   0.000E+00   2.846E+00   6.946E+00   2.003E-01
   4.100E+00  -5.600E+00   1.000E-01   2.866E+00   6.956E+00   2.002E-01
   4.100E+00  -5.500E+00   2.000E-01   2.886E+00   6.949E+00   2.010E-01
   4.100E+00  -5.400E+00   3.000E-01   2.907E+00   6.929E+00   2.028E-01
   4.100E+00  -5.300E+00   4.000E-01   2.927E+00   6.895E+00   2.055E-01
   4.100E+00  -5.200E+00   5.000E-01   2.948E+00   6.849E+00   2.092E-01
   4.100E+00  -5.100E+00   6.000E-01   2.969E+00   6.794E+00   2.137E-01
   4.100E+00  -5.000E+00   7.000E-01   2.990E+00   6.729E+00   2.193E-01
   4.100E+00  -4.900E+00   8.000E-01   3.013E+00   6.657E+00   2.257E-01
   4.100E+00  -4.800E+00   9.000E-01   3.036E+00   6.579E+00   2.331E-01
   4.100E+00  -4.700E+00   1.000E+00   3.059E+00   6.495E+00   2.413E-01
   4.100E+00  -4.600E+00   1.100E+00   3.084E+00   6.409E+00   2.499E-01
   4.100E+00  -4.500E+00   1.200E+00   3.109E+00   6.323E+00   2.582E-01
   4.100E+00  -4.400E+00   1.300E+00   3.136E+00   6.235E+00   2.661E-01
   4.100E+00  -4.300E+00   1.400E+00   3.163E+00   6.147E+00   2.738E-01
   4.100E+00  -4.200E+00   1.500E+00   3.190E+00   6.057E+00   2.811E-01
   4.100E+00  -4.100E+00   1.600E+00   3.219E+00   5.966E+00   2.880E-01
   4.200E+00  -1.000E+01  -4.600E+00   6.374E-02  -2.018E+00   5.677E-01
   4.200E+00  -9.900E+00  -4.500E+00   1.224E-01  -2.174E+00   6.044E-01
   4.200E+00  -9.800E+00  -4.400E+00   1.846E-01  -2.324E+00   6.397E-01
   4.200E+00  -9.700E+00  -4.300E+00   2.502E-01  -2.466E+00   6.727E-01
   4.200E+00  -9.600E+00  -4.200E+00   3.190E-01  -2.599E+00   7.034E-01
   4.200E+00  -9.500E+00  -4.100E+00   3.908E-01  -2.727E+00   7.318E-01
   4.200E+00  -9.400E+00  -4.000E+00   4.653E-01  -2.848E+00   7.579E-01
   4.200E+00  -9.300E+00  -3.900E+00   5.423E-01  -2.966E+00   7.823E-01
   4.200E+00  -9.200E+00  -3.800E+00   6.217E-01  -3.083E+00   8.055E-01
   4.200E+00  -9.100E+00  -3.700E+00   7.034E-01  -3.200E+00   8.274E-01
   4.200E+00  -9.000E+00  -3.600E+00   7.872E-01  -3.316E+00   8.481E-01
   4.200E+00  -8.900E+00  -3.500E+00   8.730E-01  -3.433E+00   8.676E-01
   4.200E+00  -8.800E+00  -3.400E+00   9.607E-01  -3.551E+00   8.861E-01
   4.200E+00  -8.700E+00  -3.300E+00   1.050E+00  -3.668E+00   9.038E-01
   4.200E+00  -8.600E+00  -3.200E+00   1.141E+00  -3.781E+00   9.206E-01
   4.200E+00  -8.500E+00  -3.100E+00   1.234E+00  -3.887E+00   9.367E-01
   4.200E+00  -8.400E+00  -3.000E+00   1.329E+00  -3.983E+00   9.519E-01
   4.200E+00  -8.300E+00  -2.900E+00   1.425E+00  -4.063E+00   9.650E-01
   4.200E+00  -8.200E+00  -2.800E+00   1.522E+00  -4.119E+00   9.746E-01
   4.200E+00  -8.100E+00  -2.700E+00   1.619E+00  -4.150E+00   9.807E-01
   4.200E+00  -8.000E+00  -2.600E+00   1.718E+00  -4.153E+00   9.833E-01
   4.200E+00  -7.900E+00  -2.500E+00   1.816E+00  -4.127E+00   9.825E-01
   4.200E+00  -7.800E+00  -2.400E+00   1.914E+00  -4.069E+00   9.781E-01
   4.200E+00  -7.700E+00  -2.300E+00   2.011E+00  -3.973E+00   9.701E-01
   4.200E+00  -7.600E+00  -2.200E+00   2.108E+00  -3.835E+00   9.584E-01
   4.200E+00  -7.500E+00  -2.100E+00   2.203E+00  -3.651E+00   9.431E-01
   4.200E+00  -7.400E+00  -2.000E+00   2.296E+00  -3.417E+00   9.242E-01
   4.200E+00  -7.300E+00  -1.900E+00   2.388E+00  -3.129E+00   9.021E-01
   4.200E+00  -7.200E+00  -1.800E+00   2.477E+00  -2.793E+00   8.772E-01
   4.200E+00  -7.100E+00  -1.700E+00   2.563E+00  -2.415E+00   8.496E-01
   4.200E+00  -7.000E+00  -1.600E+00   2.647E+00  -1.999E+00   8.192E-01
   4.200E+00  -6.900E+00  -1.500E+00   2.727E+00  -1.550E+00   7.861E-01
   4.200E+00  -6.800E+00  -1.400E+00   2.804E+00  -1.076E+00   7.505E-01
   4.200E+00  -6.700E+00  -1.300E+00   2.877E+00  -5.822E-01   7.125E-01
   4.200E+00  -6.600E+00  -1.200E+00   2.946E+00  -7.744E-02   6.722E-01
   4.200E+00  -6.500E+00  -1.100E+00   3.011E+00   4.314E-01   6.295E-01
   4.200E+00  -6.400E+00  -1.000E+00   3.072E+00   9.369E-01   5.845E-01
   4.200E+00  -6.300E+00  -9.000E-01   3.128E+00   1.423E+00   5.404E-01
   4.200E+00  -6.200E+00  -8.000E-01   3.180E+00   1.880E+00   5.003E-01
   4.200E+00  -6.100E+00  -7.000E-01   3.228E+00   2.305E+00   4.643E-01
   4.200E+00  -6.000E+00  -6.000E-01   3.273E+00   2.698E+00   4.324E-01
   4.200E+00  -5.900E+00  -5.000E-01   3.315E+00   3.060E+00   4.044E-01
   4.200E+00  -5.800E+00  -4.000E-01   3.354E+00   3.392E+00   3.795E-01
   4.200E+00  -5.700E+00  -3.000E-01   3.391E+00   3.698E+00   3.566E-01
   4.200E+00  -5.600E+00  -2.000E-01   3.426E+00   3.981E+00   3.356E-01
   4.200E+00  -5.500E+00  -1.000E-01   3.458E+00   4.240E+00   3.165E-01
   4.200E+00  -5.400E+00   0.000E+00   3.489E+00   4.477E+00   2.994E-01
   4.200E+00  -5.300E+00   1.000E-01   3.518E+00   4.693E+00   2.841E-01
   4.200E+00  -5.200E+00   2.000E-01   3.546E+00   4.889E+00   2.703E-01
   4.200E+00  -5.100E+00   3.000E-01   3.572E+00   5.064E+00   2.581E-01
   4.200E+00  -5.000E+00   4.000E-01   3.597E+00   5.219E+00   2.475E-01
   4.200E+00  -4.900E+00   5.000E-01   3.622E+00   5.351E+00   2.385E-01
   4.200E+00  -4.800E+00   6.000E-01   3.645E+00   5.461E+00   2.312E-01
   4.200E+00  -4.700E+00   7.000E-01   3.668E+00   5.548E+00   2.258E-01
   4.200E+00  -4.600E+00   8.000E-01   3.690E+00   5.614E+00   2.223E-01
   4.200E+00  -4.500E+00   9.000E-01   3.713E+00   5.659E+00   2.207E-01
   4.200E+00  -4.400E+00   1.000E+00   3.735E+00   5.685E+00   2.210E-01
   4.200E+00  -4.300E+00   1.100E+00   3.757E+00   5.692E+00   2.231E-01
   4.200E+00  -4.200E+00   1.200E+00   3.779E+00   5.683E+00   2.269E-01
   4.200E+00  -4.100E+00   1.300E+00   3.802E+00   5.662E+00   2.324E-01
   4.300E+00  -1.000E+01  -4.900E+00  -1.012E-01  -1.354E+00   4.136E-01
   4.300E+00  -9.900E+00  -4.800E+00  -5.808E-02  -1.474E+00   4.485E-01
   4.300E+00  -9.800E+00  -4.700E+00  -1.146E-02  -1.595E+00   4.839E-01
   4.300E+00  -9.700E+00  -4.600E+00   3.873E-02  -1.716E+00   5.200E-01
   4.300E+00  -9.600E+00  -4.500E+00   9.256E-02  -1.838E+00   5.567E-01
   4.300E+00  -9.500E+00  -4.400E+00   1.501E-01  -1.960E+00   5.936E-01
   4.300E+00  -9.400E+00  -4.300E+00   2.113E-01  -2.081E+00   6.303E-01
   4.300E+00  -9.300E+00  -4.200E+00   2.761E-01  -2.201E+00   6.667E-01
   4.300E+00  -9.200E+00  -4.100E+00   3.446E-01  -2.322E+00   7.029E-01
   4.300E+00  -9.100E+00  -4.000E+00   4.167E-01  -2.442E+00   7.389E-01
   4.300E+00  -9.000E+00  -3.900E+00   4.923E-01  -2.559E+00   7.731E-01
   4.300E+00  -8.900E+00  -3.800E+00   5.712E-01  -2.664E+00   8.042E-01
   4.300E+00  -8.800E+00  -3.700E+00   6.531E-01  -2.756E+00   8.321E-01
   4.300E+00  -8.700E+00  -3.600E+00   7.375E-01  -2.831E+00   8.568E-01
   4.300E+00  -8.600E+00  -3.500E+00   8.243E-01  -2.885E+00   8.783E-01
   4.300E+00  -8.500E+00  -3.400E+00   9.131E-01  -2.920E+00   8.973E-01
   4.300E+00  -8.400E+00  -3.300E+00   1.004E+00  -2.940E+00   9.143E-01
   4.300E+00  -8.300E+00  -3.200E+00   1.096E+00  -2.947E+00   9.293E-01
   4.300E+00  -8.200E+00  -3.100E+00   1.190E+00  -2.947E+00   9.424E-01
   4.300E+00  -8.100E+00  -3.000E+00   1.284E+00  -2.942E+00   9.534E-01
   4.300E+00  -8.000E+00  -2.900E+00   1.380E+00  -2.933E+00   9.621E-01
   4.300E+00  -7.900E+00  -2.800E+00   1.477E+00  -2.920E+00   9.679E-01
   4.300E+00  -7.800E+00  -2.700E+00   1.574E+00  -2.898E+00   9.709E-01
   4.300E+00  -7.700E+00  -2.600E+00   1.671E+00  -2.865E+00   9.711E-01
   4.300E+00  -7.600E+00  -2.500E+00   1.768E+00  -2.820E+00   9.685E-01
   4.300E+00  -7.500E+00  -2.400E+00   1.864E+00  -2.771E+00   9.662E-01
   4.300E+00  -7.400E+00  -2.300E+00   1.961E+00  -2.730E+00   9.677E-01
   4.300E+00  -7.300E+00  -2.200E+00   2.058E+00  -2.702E+00   9.730E-01
   4.300E+00  -7.200E+00  -2.100E+00   2.156E+00  -2.689E+00   9.819E-01
   4.300E+00  -7.100E+00  -2.000E+00   2.255E+00  -2.696E+00   9.945E-01
   4.300E+00  -7.000E+00  -1.900E+00   2.355E+00  -2.711E+00   1.006E+00
   4.300E+00  -6.900E+00  -1.800E+00   2.456E+00  -2.712E+00   1.011E+00
   4.300E+00  -6.800E+00  -1.700E+00   2.557E+00  -2.695E+00   1.011E+00
   4.300E+00  -6.700E+00  -1.600E+00   2.658E+00  -2.651E+00   1.004E+00
   4.300E+00  -6.600E+00  -1.500E+00   2.757E+00  -2.573E+00   9.915E-01
   4.300E+00  -6.500E+00  -1.400E+00   2.856E+00  -2.462E+00   9.745E-01
   4.300E+00  -6.400E+00  -1.300E+00   2.952E+00  -2.319E+00   9.552E-01
   4.300E+00  -6.300E+00  -1.200E+00   3.047E+00  -2.140E+00   9.336E-01
   4.300E+00  -6.200E+00  -1.100E+00   3.139E+00  -1.924E+00   9.095E-01
   4.300E+00  -6.100E+00  -1.000E+00   3.229E+00  -1.667E+00   8.831E-01
   4.300E+00  -6.000E+00  -9.000E-01   3.315E+00  -1.366E+00   8.539E-01
   4.300E+00  -5.900E+00  -8.000E-01   3.399E+00  -1.026E+00   8.215E-01
   4.300E+00  -5.800E+00  -7.000E-01   3.480E+00  -6.556E-01   7.860E-01
   4.300E+00  -5.700E+00  -6.000E-01   3.556E+00  -2.608E-01   7.473E-01
   4.300E+00  -5.600E+00  -5.000E-01   3.629E+00   1.503E-01   7.054E-01
   4.300E+00  -5.500E+00  -4.000E-01   3.697E+00   5.628E-01   6.630E-01
   4.300E+00  -5.400E+00  -3.000E-01   3.762E+00   9.639E-01   6.229E-01
   4.300E+00  -5.300E+00  -2.000E-01   3.822E+00   1.349E+00   5.850E-01
   4.300E+00  -5.200E+00  -1.000E-01   3.879E+00   1.716E+00   5.494E-01
   4.300E+00  -5.100E+00   0.000E+00   3.932E+00   2.058E+00   5.161E-01
   4.300E+00  -5.000E+00   1.000E-01   3.982E+00   2.374E+00   4.852E-01
   4.300E+00  -4.900E+00   2.000E-01   4.029E+00   2.665E+00   4.569E-01
   4.300E+00  -4.800E+00   3.000E-01   4.073E+00   2.935E+00   4.313E-01
   4.300E+00  -4.700E+00   4.000E-01   4.115E+00   3.188E+00   4.083E-01
   4.300E+00  -4.600E+00   5.000E-01   4.155E+00   3.428E+00   3.880E-01
   4.300E+00  -4.500E+00   6.000E-01   4.193E+00   3.660E+00   3.694E-01
   4.300E+00  -4.400E+00   7.000E-01   4.229E+00   3.886E+00   3.516E-01
   4.300E+00  -4.300E+00   8.000E-01   4.263E+00   4.103E+00   3.346E-01
   4.300E+00  -4.200E+00   9.000E-01   4.296E+00   4.310E+00   3.184E-01
   4.300E+00  -4.100E+00   1.000E+00   4.327E+00   4.504E+00   3.031E-01
   4.400E+00  -1.000E+01  -5.200E+00  -1.933E-01  -2.625E-01   2.727E-01
   4.400E+00  -9.900E+00  -5.100E+00  -1.645E-01  -3.708E-01   3.028E-01
   4.400E+00  -9.800E+00  -5.000E+00  -1.326E-01  -4.939E-01   3.355E-01
   4.400E+00  -9.700E+00  -4.900E+00  -9.731E-02  -6.304E-01   3.708E-01
   4.400E+00  -9.600E+00  -4.800E+00  -5.839E-02  -7.783E-01   4.082E-01
   4.400E+00  -9.500E+00  -4.700E+00  -1.561E-02  -9.359E-01   4.478E-01
   4.400E+00  -9.400E+00  -4.600E+00   3.124E-02  -1.102E+00   4.896E-01
   4.400E+00  -9.300E+00  -4.500E+00   8.238E-02  -1.274E+00   5.335E-01
   4.400E+00  -9.200E+00  -4.400E+00   1.380E-01  -1.447E+00   5.783E-01
   4.400E+00  -9.100E+00  -4.300E+00   1.980E-01  -1.615E+00   6.225E-01
   4.400E+00  -9.000E+00  -4.200E+00   2.624E-01  -1.776E+00   6.661E-01
   4.400E+00  -8.900E+00  -4.100E+00   3.312E-01  -1.929E+00   7.091E-01
   4.400E+00  -8.800E+00  -4.000E+00   4.042E-01  -2.072E+00   7.515E-01
   4.400E+00  -8.700E+00  -3.900E+00   4.814E-01  -2.197E+00   7.914E-01
   4.400E+00  -8.600E+00  -3.800E+00   5.624E-01  -2.300E+00   8.271E-01
   4.400E+00  -8.500E+00  -3.700E+00   6.467E-01  -2.381E+00   8.584E-01
   4.400E+00  -8.400E+00  -3.600E+00   7.339E-01  -2.443E+00   8.855E-01
   4.400E+00  -8.300E+00  -3.500E+00   8.237E-01  -2.484E+00   9.082E-01
   4.400E+00  -8.200E+00  -3.400E+00   9.155E-01  -2.511E+00   9.280E-01
   4.400E+00  -8.100E+00  -3.300E+00   1.009E+00  -2.527E+00   9.462E-01
   4.400E+00  -8.000E+00  -3.200E+00   1.105E+00  -2.531E+00   9.629E-01
   4.400E+00  -7.900E+00  -3.100E+00   1.202E+00  -2.525E+00   9.780E-01
   4.400E+00  -7.800E+00  -3.000E+00   1.300E+00  -2.506E+00   9.916E-01
   4.400E+00  -7.700E+00  -2.900E+00   1.400E+00  -2.473E+00   1.003E+00
   4.400E+00  -7.600E+00  -2.800E+00   1.501E+00  -2.430E+00   1.012E+00
   4.400E+00  -7.500E+00  -2.700E+00   1.602E+00  -2.382E+00   1.018E+00
   4.400E+00  -7.400E+00  -2.600E+00   1.704E+00  -2.334E+00   1.021E+00
   4.400E+00  -7.300E+00  -2.500E+00   1.806E+00  -2.291E+00   1.022E+00
   4.400E+00  -7.200E+00  -2.400E+00   1.909E+00  -2.263E+00   1.022E+00
   4.400E+00  -7.100E+00  -2.300E+00   2.011E+00  -2.249E+00   1.023E+00
   4.400E+00  -7.000E+00  -2.200E+00   2.113E+00  -2.243E+00   1.026E+00
   4.400E+00  -6.900E+00  -2.100E+00   2.216E+00  -2.237E+00   1.031E+00
   4.400E+00  -6.800E+00  -2.000E+00   2.319E+00  -2.222E+00   1.037E+00
   4.400E+00  -6.700E+00  -1.900E+00   2.423E+00  -2.188E+00   1.042E+00
   4.400E+00  -6.600E+00  -1.800E+00   2.528E+00  -2.133E+00   1.045E+00
   4.400E+00  -6.500E+00  -1.700E+00   2.632E+00  -2.060E+00   1.046E+00
   4.400E+00  -6.400E+00  -1.600E+00   2.737E+00  -1.977E+00   1.045E+00
   4.400E+00  -6.300E+00  -1.500E+00   2.841E+00  -1.887E+00   1.041E+00
   4.400E+00  -6.200E+00  -1.400E+00   2.945E+00  -1.795E+00   1.035E+00
   4.400E+00  -6.100E+00  -1.300E+00   3.048E+00  -1.704E+00   1.028E+00
   4.400E+00  -6.000E+00  -1.200E+00   3.151E+00  -1.610E+00   1.019E+00
   4.400E+00  -5.900E+00  -1.100E+00   3.252E+00  -1.512E+00   1.008E+00
   4.400E+00  -5.800E+00  -1.000E+00   3.352E+00  -1.409E+00   9.957E-01
   4.400E+00  -5.700E+00  -9.000E-01   3.451E+00  -1.297E+00   9.813E-01
   4.400E+00  -5.600E+00  -8.000E-01   3.548E+00  -1.172E+00   9.644E-01
   4.400E+00  -5.500E+00  -7.000E-01   3.644E+00  -1.033E+00   9.449E-01
   4.400E+00  -5.400E+00  -6.000E-01   3.737E+00  -8.758E-01   9.228E-01
   4.400E+00  -5.300E+00  -5.000E-01   3.828E+00  -6.985E-01   8.982E-01
   4.400E+00  -5.200E+00  -4.000E-01   3.917E+00  -4.987E-01   8.709E-01
   4.400E+00  -5.100E+00  -3.000E-01   4.002E+00  -2.768E-01   8.409E-01
   4.400E+00  -5.000E+00  -2.000E-01   4.085E+00  -3.415E-02   8.081E-01
   4.400E+00  -4.900E+00  -1.000E-01   4.164E+00   2.281E-01   7.726E-01
   4.400E+00  -4.800E+00   0.000E+00   4.239E+00   5.086E-01   7.343E-01
   4.400E+00  -4.700E+00   1.000E-01   4.311E+00   7.998E-01   6.952E-01
   4.400E+00  -4.600E+00   2.000E-01   4.378E+00   1.092E+00   6.570E-01
   4.400E+00  -4.500E+00   3.000E-01   4.442E+00   1.379E+00   6.200E-01
   4.400E+00  -4.400E+00   4.000E-01   4.502E+00   1.658E+00   5.839E-01
   4.400E+00  -4.300E+00   5.000E-01   4.559E+00   1.922E+00   5.489E-01
   4.400E+00  -4.200E+00   6.000E-01   4.612E+00   2.163E+00   5.168E-01
   4.400E+00  -4.100E+00   7.000E-01   4.662E+00   2.375E+00   4.894E-01
   4.500E+00  -1.000E+01  -5.500E+00  -1.731E-01   1.004E-01   2.546E-01
   4.500E+00  -9.900E+00  -5.400E+00  -1.469E-01   1.840E-01   2.696E-01
   4.500E+00  -9.800E+00  -5.300E+00  -1.191E-01   2.622E-01   2.867E-01
   4.500E+00  -9.700E+00  -5.200E+00  -8.949E-02   3.299E-01   3.059E-01
   4.500E+00  -9.600E+00  -5.100E+00  -5.785E-02   3.821E-01   3.272E-01
   4.500E+00  -9.500E+00  -5.000E+00  -2.397E-02   4.137E-01   3.507E-01
   4.500E+00  -9.400E+00  -4.900E+00   1.238E-02   4.190E-01   3.769E-01
   4.500E+00  -9.300E+00  -4.800E+00   5.152E-02   3.964E-01   4.063E-01
   4.500E+00  -9.200E+00  -4.700E+00   9.376E-02   3.469E-01   4.391E-01
   4.500E+00  -9.100E+00  -4.600E+00   1.394E-01   2.718E-01   4.751E-01
   4.500E+00  -9.000E+00  -4.500E+00   1.889E-01   1.720E-01   5.143E-01
   4.500E+00  -8.900E+00  -4.400E+00   2.424E-01   5.364E-02   5.554E-01
   4.500E+00  -8.800E+00  -4.300E+00   3.000E-01  -7.691E-02   5.966E-01
   4.500E+00  -8.700E+00  -4.200E+00   3.617E-01  -2.175E-01   6.380E-01
   4.500E+00  -8.600E+00  -4.100E+00   4.276E-01  -3.660E-01   6.796E-01
   4.500E+00  -8.500E+00  -4.000E+00   4.976E-01  -5.203E-01   7.215E-01
